month;day;hour;PM_10_standar;PM_25_standar;PM_100_standar;PM_10_env;PM_25_env;PM_100_env;particles_03um;particles_05um;particles_10um;particles_25um;particles_50um;particles_100um;voltaje;-;Total_imsis;Las Factory;Burgo Centro;Carlos Sainz;Viento_fuerte;weekday
9;25;8;0.0;0.0;0.005681818181818182;0.0;0.0;0.005681818181818182;54.57954545454545;14.346590909090908;0.5113636363636364;0.23295454545454544;0.03125;0.017045454545454544;4.8559375;0.0;0.0;0.0;0.0;0.0;0;6
9;25;9;0.03977272727272727;0.045454545454545456;0.07102272727272728;0.03977272727272727;0.045454545454545456;0.07102272727272728;79.5340909090909;21.196022727272727;0.6221590909090909;0.23011363636363635;0.06818181818181818;0.014204545454545454;4.850681818181818;0.0;0.0;0.0;0.0;0.0;0;6
9;25;10;0.0;0.0;0.005681818181818182;0.0;0.0;0.005681818181818182;49.63636363636363;12.985795454545455;0.4460227272727273;0.14488636363636365;0.05397727272727273;0.014204545454545454;4.856335227272727;0.0;0.0;0.0;0.0;0.0;0;6
9;25;11;0.0;0.0;0.017341040462427744;0.0;0.0;0.017341040462427744;56.00289017341041;14.705202312138729;0.5606936416184971;0.28034682080924855;0.06647398843930635;0.011560693641618497;4.890202312138729;0.0;0.0;0.0;0.0;0.0;0;6
9;25;12;0.0;0.0;0.011363636363636364;0.0;0.0;0.011363636363636364;53.14772727272727;14.380681818181818;0.5170454545454546;0.21875;0.05965909090909091;0.011363636363636364;4.829914772727272;0.0;0.0;0.0;0.0;0.0;0;6
9;25;13;0.6335227272727273;0.8607954545454546;0.9971590909090909;0.6335227272727273;0.8607954545454546;0.9971590909090909;239.25852272727272;67.34375;5.292613636363637;0.9176136363636364;0.16477272727272727;0.017045454545454544;4.841505681818182;0.0;0.0;0.0;0.0;0.0;0;6
9;25;14;1.46875;1.8494318181818181;2.008522727272727;1.46875;1.8494318181818181;2.008522727272727;392.65909090909093;113.1534090909091;8.897727272727273;1.09375;0.20738636363636365;0.028409090909090908;4.86;0.0;0.0;0.0;0.0;0.0;0;6
9;25;15;2.346590909090909;2.991477272727273;3.1875;2.346590909090909;2.991477272727273;3.1875;508.25284090909093;149.14204545454547;16.292613636363637;1.5738636363636365;0.2840909090909091;0.07954545454545454;4.857698863636364;0.0;0.0;0.0;0.0;0.0;0;6
9;25;16;0.0;0.0;0.028409090909090908;0.0;0.0;0.028409090909090908;64.85795454545455;17.329545454545453;0.7244318181818182;0.26420454545454547;0.07102272727272728;0.022727272727272728;4.836392045454546;0.0;0.0;0.0;0.0;0.0;0;6
9;25;17;0.24431818181818182;0.2784090909090909;0.29261363636363635;0.24431818181818182;0.2784090909090909;0.29261363636363635;131.1903409090909;35.84659090909091;1.8494318181818181;0.2897727272727273;0.048295454545454544;0.019886363636363636;4.852982954545454;0.0;0.0;0.0;0.0;0.0;0;6
9;25;18;0.9261363636363636;1.1051136363636365;1.2215909090909092;0.9261363636363636;1.1051136363636365;1.2215909090909092;327.99715909090907;91.7215909090909;4.565340909090909;0.6363636363636364;0.125;0.036931818181818184;4.853323863636364;0.0;0.0;0.0;0.0;0.0;0;6
9;25;19;0.005681818181818182;0.02556818181818182;0.07102272727272728;0.005681818181818182;0.02556818181818182;0.07102272727272728;138.46022727272728;37.42045454545455;1.2045454545454546;0.2755681818181818;0.09659090909090909;0.03977272727272727;4.8619034090909095;0.0;0.0;0.0;0.0;0.0;0;6
9;25;20;0.08781869688385269;0.14447592067988668;0.21529745042492918;0.08781869688385269;0.14447592067988668;0.21529745042492918;159.46742209631728;43.53257790368272;1.5807365439093484;0.37960339943342775;0.08498583569405099;0.0169971671388102;4.85371104815864;0.0;0.0;0.0;0.0;0.0;0;6
9;25;21;0.011363636363636364;0.02556818181818182;0.07102272727272728;0.011363636363636364;0.02556818181818182;0.07102272727272728;115.8409090909091;31.00284090909091;1.1420454545454546;0.4034090909090909;0.08238636363636363;0.022727272727272728;4.851278409090909;0.0;0.0;0.0;0.0;0.0;0;6
9;25;22;0.0;0.0;0.0;0.0;0.0;0.0;50.78693181818182;13.565340909090908;0.6704545454545454;0.1903409090909091;0.06534090909090909;0.028409090909090908;4.849431818181818;0.0;0.0;0.0;0.0;0.0;0;6
9;25;23;0.0;0.0;0.022792022792022793;0.0;0.0;0.022792022792022793;70.78632478632478;18.891737891737893;0.5384615384615384;0.23646723646723647;0.07977207977207977;0.017094017094017096;4.847122507122507;0.0;0.0;0.0;0.0;0.0;0;6
9;26;0;0.017045454545454544;0.02556818181818182;0.07102272727272728;0.017045454545454544;0.02556818181818182;0.07102272727272728;119.1221590909091;31.5625;0.9431818181818182;0.29829545454545453;0.10227272727272728;0.022727272727272728;4.844573863636364;0.0;0.0;0.0;0.0;0.0;0;0
9;26;1;0.10764872521246459;0.2237960339943343;0.28328611898017;0.10764872521246459;0.2237960339943343;0.28328611898017;205.29178470254956;56.1671388101983;1.5552407932011332;0.3937677053824363;0.053824362606232294;0.028328611898016998;4.845070821529745;0.0;0.0;0.0;0.0;0.0;0;0
9;26;2;0.037037037037037035;0.07977207977207977;0.11965811965811966;0.037037037037037035;0.07977207977207977;0.11965811965811966;176.18803418803418;46.957264957264954;1.4273504273504274;0.358974358974359;0.05698005698005698;0.005698005698005698;4.8464672364672365;0.0;0.0;0.0;0.0;0.0;0;0
9;26;3;0.005681818181818182;0.014204545454545454;0.06534090909090909;0.005681818181818182;0.014204545454545454;0.06534090909090909;146.1221590909091;39.41193181818182;1.0681818181818181;0.2840909090909091;0.05397727272727273;0.017045454545454544;4.846363636363637;0.0;0.0;0.0;0.0;0.0;0;0
9;26;4;0.0;0.005681818181818182;0.03977272727272727;0.0;0.005681818181818182;0.03977272727272727;128.5653409090909;34.29829545454545;1.0625;0.29545454545454547;0.07954545454545454;0.017045454545454544;4.8472159090909095;0.0;0.0;0.0;0.0;0.0;0;0
9;26;5;0.0056657223796034;0.014164305949008499;0.059490084985835696;0.0056657223796034;0.014164305949008499;0.059490084985835696;139.44475920679886;36.906515580736546;0.9093484419263456;0.3286118980169972;0.09631728045325778;0.0226628895184136;4.847223796033995;0.0;0.0;0.0;0.0;0.0;0;0
9;26;6;0.005681818181818182;0.022727272727272728;0.05397727272727273;0.005681818181818182;0.022727272727272728;0.05397727272727273;143.33522727272728;38.59090909090909;1.0284090909090908;0.26704545454545453;0.036931818181818184;0.005681818181818182;4.848011363636363;0.0;0.0;0.0;0.0;0.0;0;0
9;26;7;0.036931818181818184;0.08522727272727272;0.13920454545454544;0.036931818181818184;0.08522727272727272;0.13920454545454544;164.91477272727272;44.38636363636363;1.3039772727272727;0.38636363636363635;0.05965909090909091;0.011363636363636364;4.848863636363636;0.0;0.0;0.0;0.0;0.0;0;0
9;26;8;0.20170454545454544;0.3096590909090909;0.36363636363636365;0.20170454545454544;0.3096590909090909;0.36363636363636365;218.8465909090909;59.45738636363637;1.6448863636363635;0.36363636363636365;0.08522727272727272;0.017045454545454544;4.847159090909091;0.0;0.0;0.0;0.0;0.0;0;0
9;26;9;0.08522727272727272;0.17045454545454544;0.2585227272727273;0.08522727272727272;0.17045454545454544;0.2585227272727273;207.82670454545453;56.12215909090909;1.7159090909090908;0.40625;0.09375;0.005681818181818182;4.852073863636364;0.0;0.0;0.0;0.0;0.0;0;0
9;26;10;0.017045454545454544;0.0625;0.10227272727272728;0.017045454545454544;0.0625;0.10227272727272728;159.20454545454547;43.07102272727273;1.0170454545454546;0.3522727272727273;0.06534090909090909;0.022727272727272728;4.851477272727273;0.0;0.0;0.0;0.0;0.0;0;0
9;26;11;0.20170454545454544;0.2784090909090909;0.3352272727272727;0.20170454545454544;0.2784090909090909;0.3352272727272727;192.42613636363637;52.05113636363637;1.6903409090909092;0.3778409090909091;0.07386363636363637;0.017045454545454544;4.854403409090909;0.0;0.0;0.0;0.0;0.0;0;0
9;26;12;0.045454545454545456;0.09659090909090909;0.15625;0.045454545454545456;0.09659090909090909;0.15625;169.78977272727272;45.94318181818182;1.4488636363636365;0.4090909090909091;0.08806818181818182;0.03125;4.854687500000001;0.0;0.0;0.0;0.0;0.0;0;0
9;26;13;0.045454545454545456;0.07670454545454546;0.125;0.045454545454545456;0.07670454545454546;0.125;177.0;47.99431818181818;1.2698863636363635;0.2585227272727273;0.045454545454545456;0.022727272727272728;4.857954545454546;0.0;0.0;0.0;0.0;0.0;0;0
9;26;14;0.1875;0.29261363636363635;0.3806818181818182;0.1875;0.29261363636363635;0.3806818181818182;214.5;59.07670454545455;1.6363636363636365;0.4005681818181818;0.08806818181818182;0.005681818181818182;4.856335227272727;0.0;0.0;0.0;0.0;0.0;0;0
9;26;15;0.375;0.45738636363636365;0.5085227272727273;0.375;0.45738636363636365;0.5085227272727273;244.88352272727272;67.42613636363636;2.127840909090909;0.42613636363636365;0.06818181818181818;0.005681818181818182;4.8577840909090915;0.0;0.0;0.0;0.0;0.0;0;0
9;26;16;0.59375;0.7471590909090909;0.8323863636363636;0.59375;0.7471590909090909;0.8323863636363636;284.8380681818182;77.95454545454545;2.3323863636363638;0.5028409090909091;0.13920454545454544;0.03409090909090909;4.8600852272727275;0.0;0.0;0.0;0.0;0.0;0;0
9;26;17;0.7329545454545454;0.8380681818181818;0.8977272727272727;0.7329545454545454;0.8380681818181818;0.8977272727272727;324.3238636363636;89.02272727272727;2.539772727272727;0.42045454545454547;0.06534090909090909;0.022727272727272728;4.859886363636364;0.0;0.0;0.0;0.0;0.0;0;0
9;26;18;0.15976331360946747;0.23076923076923078;0.26331360946745563;0.15976331360946747;0.23076923076923078;0.26331360946745563;233.13905325443787;61.680473372781066;1.6538461538461537;0.3668639053254438;0.0621301775147929;0.023668639053254437;4.898550295857988;2.0;2478.0;0.0;1109.0;1369.0;0;0
9;26;19;0.014204545454545454;0.022727272727272728;0.03977272727272727;0.014204545454545454;0.022727272727272728;0.03977272727272727;122.76136363636364;31.613636363636363;0.9715909090909091;0.25;0.05965909090909091;0.014204545454545454;4.910710227272727;0.0;4466.0;0.0;2076.0;2390.0;0;0
9;26;20;0.03977272727272727;0.07102272727272728;0.14488636363636365;0.03977272727272727;0.07102272727272728;0.14488636363636365;135.20454545454547;36.69602272727273;1.3125;0.3409090909090909;0.10511363636363637;0.03125;4.897982954545455;0.0;3673.0;0.0;1690.0;1983.0;0;0
9;26;21;0.20454545454545456;0.28125;0.35795454545454547;0.20454545454545456;0.28125;0.35795454545454547;189.10227272727272;51.67613636363637;2.3579545454545454;0.48863636363636365;0.10511363636363637;0.03125;4.89877840909091;0.0;2138.0;0.0;1032.0;1106.0;0;0
9;26;22;0.9801136363636364;1.1363636363636365;1.2556818181818181;0.9801136363636364;1.1363636363636365;1.2556818181818181;334.0738636363636;92.49147727272727;4.110795454545454;0.7301136363636364;0.16477272727272727;0.056818181818181816;4.898068181818182;0.0;866.0;0.0;374.0;492.0;0;0
